pokedex_number,name,type1,type2,isGround,isDragon,isBug,isRock,isDark,isElectric,isFairy,isGrass,isIce,isSteel,isFighting,isPsychic,isNormal,isFire,isPoison,isWater,isGhost,isFlying,imagePath
639,Terrakion,rock,fighting,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/639.png
640,Virizion,grass,fighting,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/640.png
641,Tornadus,flying,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/641.png
642,Thundurus,electric,flying,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/642.png
643,Reshiram,dragon,fire,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/643.png
644,Zekrom,dragon,electric,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/644.png
645,Landorus,ground,flying,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/645.png
646,Kyurem,dragon,ice,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/646.png
647,Keldeo,water,fighting,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/647.png
648,Meloetta,normal,psychic,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/648.png
649,Genesect,bug,steel,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/649.png
650,Chespin,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/650.png
651,Quilladin,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/651.png
652,Chesnaught,grass,fighting,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/652.png
653,Fennekin,fire,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/653.png
654,Braixen,fire,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/654.png
655,Delphox,fire,psychic,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/655.png
656,Froakie,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/656.png
657,Frogadier,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/657.png
658,Greninja,water,dark,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/658.png
659,Bunnelby,normal,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/659.png
660,Diggersby,normal,ground,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/660.png
661,Fletchling,normal,flying,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/661.png
662,Fletchinder,fire,flying,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/662.png
663,Talonflame,fire,flying,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/663.png
664,Scatterbug,bug,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/664.png
665,Spewpa,bug,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/665.png
666,Vivillon,bug,flying,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/666.png
667,Litleo,fire,normal,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/667.png
668,Pyroar,fire,normal,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/668.png
669,Flabébé,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/669.png
670,Floette,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/670.png
671,Florges,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/671.png
672,Skiddo,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/672.png
673,Gogoat,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/673.png
674,Pancham,fighting,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/674.png
675,Pangoro,fighting,dark,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/675.png
676,Furfrou,normal,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/676.png
677,Espurr,psychic,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/677.png
678,Meowstic,psychic,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/678.png
679,Honedge,steel,ghost,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/679.png
680,Doublade,steel,ghost,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/680.png
681,Aegislash,steel,ghost,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/681.png
682,Spritzee,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/682.png
683,Aromatisse,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/683.png
684,Swirlix,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/684.png
685,Slurpuff,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/685.png
686,Inkay,dark,psychic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/686.png
687,Malamar,dark,psychic,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/687.png
688,Binacle,rock,water,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/688.png
689,Barbaracle,rock,water,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/689.png
690,Skrelp,poison,water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/690.png
691,Dragalge,poison,dragon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/691.png
692,Clauncher,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/692.png
693,Clawitzer,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/693.png
694,Helioptile,electric,normal,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/694.png
695,Heliolisk,electric,normal,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/695.png
696,Tyrunt,rock,dragon,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/696.png
697,Tyrantrum,rock,dragon,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/697.png
698,Amaura,rock,ice,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/698.png
699,Aurorus,rock,ice,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/699.png
700,Sylveon,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/700.png
701,Hawlucha,fighting,flying,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/701.png
702,Dedenne,electric,fairy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/702.png
703,Carbink,rock,fairy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/703.png
704,Goomy,dragon,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/704.png
705,Sliggoo,dragon,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/705.png
706,Goodra,dragon,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/706.png
707,Klefki,steel,fairy,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/707.png
708,Phantump,ghost,grass,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/708.png
709,Trevenant,ghost,grass,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/709.png
710,Pumpkaboo,ghost,grass,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/710.png
711,Gourgeist,ghost,grass,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/711.png
712,Bergmite,ice,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/712.png
713,Avalugg,ice,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/713.png
714,Noibat,flying,dragon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/714.png
715,Noivern,flying,dragon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/715.png
716,Xerneas,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/716.png
717,Yveltal,dark,flying,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/717.png
718,Zygarde,dragon,ground,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/718.png
719,Diancie,rock,fairy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/719.png
720,Hoopa,psychic,ghost,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/720.png
721,Volcanion,fire,water,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/721.png
722,Rowlet,grass,flying,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/722.png
723,Dartrix,grass,flying,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/723.png
724,Decidueye,grass,ghost,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/724.png
725,Litten,fire,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/725.png
726,Torracat,fire,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/726.png
727,Incineroar,fire,dark,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/727.png
728,Popplio,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/728.png
729,Brionne,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/729.png
730,Primarina,water,fairy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/730.png
731,Pikipek,normal,flying,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/731.png
732,Trumbeak,normal,flying,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/732.png
733,Toucannon,normal,flying,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/733.png
734,Yungoos,normal,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/734.png
735,Gumshoos,normal,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/735.png
736,Grubbin,bug,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/736.png
737,Charjabug,bug,electric,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/737.png
738,Vikavolt,bug,electric,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/738.png
739,Crabrawler,fighting,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/739.png
740,Crabominable,fighting,ice,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/740.png
741,Oricorio,fire,flying,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/741.png
742,Cutiefly,bug,fairy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/742.png
743,Ribombee,bug,fairy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/743.png
744,Rockruff,rock,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/744.png
745,Lycanroc,rock,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/745.png
746,Wishiwashi,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/746.png
747,Mareanie,poison,water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/747.png
748,Toxapex,poison,water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/748.png
749,Mudbray,ground,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/749.png
750,Mudsdale,ground,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/750.png
751,Dewpider,water,bug,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/751.png
752,Araquanid,water,bug,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/752.png
753,Fomantis,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/753.png
754,Lurantis,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/754.png
755,Morelull,grass,fairy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/755.png
756,Shiinotic,grass,fairy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/756.png
757,Salandit,poison,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/757.png
758,Salazzle,poison,fire,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/758.png
759,Stufful,normal,fighting,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/759.png
760,Bewear,normal,fighting,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/760.png
761,Bounsweet,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/761.png
762,Steenee,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/762.png
763,Tsareena,grass,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/763.png
764,Comfey,fairy,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/764.png
765,Oranguru,normal,psychic,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/765.png
766,Passimian,fighting,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/766.png
767,Wimpod,bug,water,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/767.png
768,Golisopod,bug,water,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/768.png
769,Sandygast,ghost,ground,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/769.png
770,Palossand,ghost,ground,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/770.png
771,Pyukumuku,water,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/771.png
772,Type: Null,normal,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/772.png
773,Silvally,normal,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/773.png
774,Minior,rock,flying,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/774.png
775,Komala,normal,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/775.png
776,Turtonator,fire,dragon,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/776.png
777,Togedemaru,electric,steel,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/777.png
778,Mimikyu,ghost,fairy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/778.png
779,Bruxish,water,psychic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/779.png
780,Drampa,normal,dragon,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/780.png
781,Dhelmise,ghost,grass,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/781.png
782,Jangmo-o,dragon,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/782.png
783,Hakamo-o,dragon,fighting,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/783.png
784,Kommo-o,dragon,fighting,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/784.png
785,Tapu Koko,electric,fairy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/785.png
786,Tapu Lele,psychic,fairy,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/786.png
787,Tapu Bulu,grass,fairy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/787.png
788,Tapu Fini,water,fairy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/788.png
789,Cosmog,psychic,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/789.png
790,Cosmoem,psychic,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/790.png
791,Solgaleo,psychic,steel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/791.png
792,Lunala,psychic,ghost,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/792.png
793,Nihilego,rock,poison,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/793.png
794,Buzzwole,bug,fighting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/794.png
795,Pheromosa,bug,fighting,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/795.png
796,Xurkitree,electric,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/Users/robdewit/Documents/example-pokemon-classifier/data/processed/pokemon/796.png
